ID,var_rpta_alt,Prob_uno
218553#996413#83929,,
404952#420048#659942,0.0,0.03795384126754668
382253#211480#871274,0.0,0.35154198592042796
102888#644421#435921,,
482272#494209#586133,1.0,0.9742355111255695
600383#748374#331968,1.0,0.9659424253358055
43723#544130#536212,0.0,0.3448805855668137
564586#609074#471268,,
507567#762303#318039,,
403011#61439#1043544,,
141337#877937#202405,0.0,0.12028557244411302
436043#521613#558729,,
252309#493197#587145,,
278103#534166#546176,,
324553#376172#703680,,
500290#257833#825152,,
86197#817534#262808,,
291860#461661#618680,,
602584#330526#750181,1.0,0.8776146287309889
286500#492052#588290,,
389984#167057#921069,,
310387#990336#90006,0.0,0.08038782602923177
580205#634579#445763,,
211638#470677#609665,,
374022#143298#944806,1.0,0.9381400422305511
249035#867216#213126,,
116482#990829#89513,0.0,0.08507608870533828
5007#813441#266901,,
368232#272148#810867,,
29914#508216#572126,0.0,0.08832420208504485
524228#698693#381649,0.0,0.3413679162792476
172951#540329#540013,,
450627#465087#615255,,
142356#713640#366702,1.0,0.9897609667491858
471354#733588#346754,,
460631#480455#599887,1.0,0.8471103002581902
557971#472200#608142,,
138404#737276#343066,,
433864#734363#345979,,
435605#57417#1047547,0.0,0.05442771295387335
268197#743485#336857,,
84606#347858#732871,,
503350#1024229#56113,1.0,0.8284346689114899
462675#86728#1018538,0.0,0.21833292884484487
48519#154480#933635,,
292529#159107#929001,,
119430#783332#297010,,
513093#113067#974746,,
498323#633935#446407,,
514631#198936#889329,,
264056#1049844#30498,,
541234#657660#422682,,
520068#475489#604853,,
319056#218664#864114,,
103408#884273#196069,,
181073#600910#479432,,
547714#870140#210202,0.0,0.3672769991512765
559069#1020930#59412,,
471491#116182#971635,,
200757#907650#172692,,
119466#783223#297119,,
329459#1009402#70940,,
122361#224886#857927,,
346148#280161#802883,,
193588#138323#949776,1.0,0.9747179105125967
613493#371684#708165,,
214391#380747#699108,,
544567#138274#949825,,
79884#905790#174552,0.0,0.15790923758283365
107178#502567#577775,,
579915#669467#410875,,
228195#1064439#15903,,
259429#756727#323615,,
342415#883126#197216,,
412212#693371#386971,0.0,0.08055458350136747
400350#548445#531897,,
127310#173782#914331,0.0,0.02964221178513743
383459#126959#960879,,
251208#507031#573311,,
172360#238788#844217,,
434226#100258#987517,,
535929#699593#380749,1.0,0.5043594722127989
572814#54462#1050486,,
22175#334294#746284,,
388900#1074043#6299,,
24342#517258#563084,,
501677#685276#395066,,
65027#372414#707441,,
299903#972400#107942,0.0,0.1190727068051915
433108#558189#522153,0.0,0.3707658516233488
599406#101986#985785,0.0,0.41279991932788224
572731#151108#936987,,
378150#214643#868113,,
533810#703203#377139,,
373190#598608#481734,0.0,0.154597244357522
147333#510567#569775,0.0,0.393032984997407
158976#994991#85351,,
323218#33236#1071786,1.0,0.970751564012427
386869#239620#843399,,
294797#186490#901660,,
552170#389191#690661,,
282016#998292#82050,,
187712#608569#471773,,
315760#525709#554633,,
111061#814723#265619,,
266406#33929#1071097,,
419426#403699#676222,,
104194#241764#841256,1.0,0.9563363965463761
432258#1061066#19276,,
61387#739267#341075,,
560660#483415#596927,,
507387#928038#152304,,
336463#368621#711238,,
369221#706255#374087,,
282024#379647#700206,,
393534#318653#764484,,
629733#137753#950352,,
316217#954544#125798,,
436420#405108#674815,0.0,0.3149355836864492
378983#962302#118040,,
64030#739247#341095,,
489197#993360#86982,0.0,0.4521417921350109
38124#194751#893504,1.0,0.6015577632468069
240114#542974#537368,1.0,0.9101786913509066
39224#969654#110688,,
443625#893516#186826,,
228559#257225#825750,,
191841#854248#226094,,
427822#843080#237262,,
607179#57297#1047662,1.0,0.9419933133288098
307483#958411#121931,0.0,0.06974219643801347
556569#706689#373653,,
365769#713093#367249,,
23463#736313#344029,,
433401#111606#976201,,
409292#983301#97041,,
250067#625747#454595,,
462964#910168#170174,,
498746#615764#464578,,
179446#129656#958192,,
180614#429545#650452,,
351802#378909#700947,,
180465#379024#700833,,
40651#215041#867715,0.0,0.17309477327489398
72144#824176#256166,,
106352#945864#134478,,
596308#587960#492382,,
62719#643139#437203,0.0,0.49079381507718167
606369#448933#631425,0.0,0.18499088941673325
598467#1011527#68815,,
440426#758484#321858,,
237139#269341#813670,,
422132#143129#944973,0.0,0.027052634727721334
80139#952577#127765,,
540236#852543#227799,,
531094#867964#212378,0.0,0.045244303824712014
589933#849387#230955,,
426533#733595#346747,,
206513#850485#229857,,
88689#815945#264397,0.0,0.38904591965684165
474573#163393#924727,,
297079#118094#969735,0.0,0.055906008923400564
533872#124165#963661,0.0,0.3328015684889312
366898#790166#290176,,
586917#209507#873223,0.0,0.07657256807258002
633305#173608#914504,0.0,0.26471135348514363
79055#1062936#17406,,
458278#252295#830712,,
427069#576039#504303,,
118848#373716#706138,0.0,0.1982103450941304
368068#959608#120734,,
186425#48254#1056570,,
530322#904142#176200,1.0,0.6117770775506406
111958#593470#486872,,
564179#977965#102377,,
108521#687425#392917,,
413434#1000265#80077,,
535971#838650#241692,,
561040#687567#392775,,
147698#498888#581454,,
445980#808345#271997,,
268892#351150#729616,,
88300#645127#435215,0.0,0.20732608036299816
311287#732258#348084,,
316829#178825#909298,,
138731#381383#698469,,
258203#490466#589876,,
270039#399072#680843,,
77801#247631#835370,,
451183#442635#637670,0.0,0.42354920541234353
300474#324421#758707,,
512045#318549#764591,,
394516#831102#249240,0.0,0.375930364793646
472156#874132#206210,0.0,0.2268042652838671
67638#696079#384263,1.0,0.8528350239030863
229271#127297#960550,,
222998#321485#761665,0.0,0.025396557540865276
364749#296722#786378,,
485007#797301#283041,1.0,0.5566552832156686
120571#307931#775190,1.0,0.9915973882446777
25784#759811#320531,,
165615#553124#527218,,
363610#61264#1043716,,
448782#880773#199569,,
297590#284312#798743,,
604055#874370#205972,,
317182#774543#305799,,
525475#210576#872171,,
530828#691056#389286,,
169501#1013542#66800,0.0,0.14835725795966848
171993#942328#138014,,
563974#637902#442440,,
193342#979416#100926,,
136004#755134#325208,,
111519#593477#486865,,
154766#181131#907002,,
309142#788662#291680,,
193815#355567#724297,,
566268#199529#888740,,
589718#754292#326050,,
178118#426716#653265,,
236283#624434#455908,,
30782#537994#542348,,
10614#964550#115792,,
259518#604608#475734,,
487986#218227#864546,,
405953#217724#865047,0.0,0.29824639307461703
165237#815697#264645,,
326499#531493#548849,0.0,0.37891978659054354
110690#592723#487619,,
577041#189296#898925,,
432258#1061244#19098,,
98994#669366#410976,,
448548#275437#807591,,
608613#83135#1022115,,
299796#528271#552071,,
214666#229266#853570,,
603437#751172#329170,,
336848#412383#667533,,
621422#301495#781621,,
537822#779385#300957,,
450516#838634#241708,,
511396#621531#458811,,
440184#405466#674458,,
78559#129689#958160,,
372952#427237#652745,,
211557#1029795#50547,,
127558#1032335#48007,0.0,0.042424182234752514
483744#768402#311940,,
190482#747534#332808,1.0,0.9441679621935606
490792#197279#890980,,
28002#400966#678945,,
148592#647629#432713,1.0,0.9183669903397713
363353#614855#465487,0.0,0.30868060234905864
300566#110203#977596,,
379533#827037#253305,1.0,0.7648487460246836
190584#212053#870701,,
85748#541174#539168,,
518927#241462#841558,,
357235#41609#1063492,,
478269#654665#425677,0.0,0.34316891804247757
389474#844120#236222,,
279375#536400#543942,,
181617#179477#908645,,
524002#139585#948517,,
331960#301038#782078,,
307664#1037423#42919,,
241333#710081#370261,,
379739#822552#257790,0.0,0.35552449539902997
4552#516200#564142,,
253185#956090#124252,,
271179#335868#744717,,
276169#835244#245098,,
495143#451372#628989,,
341848#400441#679465,,
336293#855674#224668,,
284895#870604#209738,0.0,0.046656728954742634
213905#198160#890103,,
281612#633356#446986,,
598753#382940#696911,,
517602#467160#613182,,
35537#481404#598938,1.0,0.9205809330255931
621456#76654#1028415,,
44848#768477#311865,0.0,0.08391498339565016
341848#401944#679465,,
520701#309946#773188,0.0,0.2608921476431864
259833#256993#825983,1.0,0.7903183112407608
425538#319770#763380,,
185896#98841#988934,,
497183#219013#863765,,
115092#269913#813100,,
21426#347720#733004,,
459355#4585#1076109,0.0,0.041478139819857894
559135#136788#951315,0.0,0.03049050319628586
263757#629854#450488,,
596954#240140#842880,,
568710#878345#201997,,
24342#517249#563093,,
378025#323897#759236,,
160243#280929#802114,,
311609#26302#1000670,,
111920#3365#1013602,,
625660#1018034#62308,0.0,0.40946659112874656
591395#329732#750970,,
411313#964963#115379,,
91034#658534#421808,,
312753#24833#1008779,0.0,0.019918113208842257
231221#2284#1007954,0.0,0.07287365894269918
281956#29019#727953,,
582354#747617#332725,,
294364#714584#365758,,
548747#776216#304126,0.0,0.07526834469810363
585228#320679#762475,0.0,0.26198740929040704
54630#819993#260349,,
165844#734844#345498,,
344494#809675#270667,,
135983#755291#325051,0.0,0.07422455058386421
128478#432608#647476,,
413965#747698#332644,,
567764#818272#262070,,
302139#1079500#842,,
1313#331667#748897,,
544288#492194#588148,0.0,0.1221652316001311
459912#764151#316191,,
64037#37873#1067201,0.0,0.48434013502914663
630094#163913#924204,,
294703#688538#391804,1.0,0.9578774585945871
358671#467277#613065,,
288304#86070#1019192,,
166787#229249#853587,,
302336#114059#973757,,
483931#159506#928597,1.0,0.6469283118460114
266950#696174#384168,,
462836#869254#211088,0.0,0.056658620811130156
523780#577115#503227,,
415953#874849#205493,,
565188#285588#797472,,
79593#855033#225309,1.0,0.6485555698294676
472545#1065596#14746,0.0,0.12502625466846562
235392#171392#916741,,
251267#634170#446172,,
553010#713784#366558,,
287779#489206#591136,0.0,0.10329985518666426
293091#689988#390354,,
547417#564209#516133,,
413337#387369#692485,,
192399#510614#569728,,
489409#1012373#67969,,
275274#965332#115010,,
298127#1024779#55563,,
258800#1043320#37022,,
523033#240338#842681,,
392256#692954#387388,,
633567#75796#1029271,,
245372#389645#690204,,
58462#1074859#5483,,
529809#805901#274441,,
379457#59091#1045881,,
177024#419993#659998,,
628686#843287#237055,0.0,0.07752259794480841
586785#1055040#25302,,
423019#800230#280112,,
61319#617875#462467,,
40900#465250#615092,,
596051#332139#748426,,
65262#860430#219912,,
618607#330320#750382,,
137660#413685#666238,,
301630#749946#330396,,
277008#763867#316475,0.0,0.3142628000372302
280081#747266#333076,,
30244#170864#917273,,
544882#989148#91194,,
133413#500963#579379,,
496869#385767#694084,1.0,0.9915219708279265
624130#366862#712998,,
530821#583893#496449,,
616371#872622#207720,,
409309#712892#367450,0.0,0.2964902651519135
62495#499306#581036,,
248572#622448#457894,0.0,0.3409812722108095
144755#178871#909252,,
253188#407851#672069,,
280163#118406#969426,,
423239#288530#794538,,
150387#628641#451701,,
524931#451957#628404,,
481450#137896#950209,,
88117#321625#761523,,
113541#407516#672401,,
587153#787193#293149,,
413993#841380#238962,,
343734#422305#657682,0.0,0.21514364562111793
350557#535685#544657,,
50886#640173#440169,,
557619#670518#409824,,
73397#602300#478042,1.0,0.7383462739385076
475178#467519#612823,1.0,0.8405954038985081
242736#869752#210590,0.0,0.10992059225434624
108133#653400#426942,,
302120#530801#549541,1.0,0.9604741400104153
469280#402110#677808,,
448648#273777#809239,,
175404#185459#902686,,
230112#79859#1025339,,
58887#398945#680971,,
70953#706350#373992,,
330294#63580#1041416,1.0,0.9556766808145458
291385#610286#470056,0.0,0.3711956655140145
328945#406477#673443,,
629090#332628#747951,0.0,0.045133000407081195
6451#827744#252598,,
67279#650339#430003,,
129423#603048#477294,,
469420#1036461#43881,,
593512#558187#522155,,
405962#877495#202847,,
469641#383912#695945,,
223468#972275#108067,0.0,0.3699533893129873
314845#633969#446373,,
629364#817407#262935,0.0,0.35896011806632777
248765#338211#742427,,
260124#231133#851698,,
155005#549259#531083,,
18552#825055#255287,,
420593#718694#361648,,
282379#874729#205613,,
375247#952420#127922,,
150857#872686#207656,,
564378#688186#392156,,
528176#467707#612635,,
91260#142937#945161,,
406796#186073#902077,,
339855#185267#902876,,
485726#856336#224006,,
6202#352494#727376,,
196806#466510#613832,,
130728#977168#103174,0.0,0.4261204620860846
16115#985684#94658,,
95971#279566#803481,,
498512#890171#190171,,
285423#521375#558967,,
369282#1040834#39508,,
591950#836422#243920,0.0,0.051103265293669466
19921#291023#792034,,
283476#566326#514016,0.0,0.09771626678312596
523992#503649#576693,0.0,0.46209453055660954
84999#685790#394552,,
633199#364317#715535,,
504052#199974#888295,,
496171#306778#776341,,
175001#557885#522457,,
68693#465627#614715,,
512511#884533#195809,0.0,0.045884677110520924
116493#417568#662426,,
288573#1059446#20896,,
206292#265897#817104,,
602924#781469#298873,,
17677#1051334#29008,,
243854#588442#491900,,
421288#845384#234958,,
301748#513663#566679,,
363338#185100#903040,,
630945#771837#308505,0.0,0.42153232215352304
149531#359351#720511,,
37763#712127#368215,,
270272#812666#267676,,
498746#615753#464589,,
625988#363347#716502,,
589368#732951#347391,0.0,0.06536763906261414
593786#632060#448282,,
407038#513497#566845,,
157639#89212#1016097,,
483626#472762#607580,,
162614#162824#925290,,
478585#120146#967680,,
602405#1018077#62265,,
599822#50153#1054700,,
209171#464576#615766,0.0,0.37507148377335486
609997#1033723#46619,,
534818#456048#624281,1.0,0.9235021796385245
422663#846568#233774,0.0,0.360357084766054
169512#213769#868990,,
17957#1025618#54724,,
110350#122379#965437,,
141645#483144#597198,,
551605#1010840#69502,,
389892#622555#457787,,
523311#646933#433409,,
71411#434625#645552,,
599922#681291#399051,,
5392#1055937#24405,,
343102#877978#202364,0.0,0.2300898873064238
456344#440423#639881,0.0,0.11127577118857018
620039#385370#694483,,
429958#714034#366308,,
557922#469832#610510,,
322912#973261#107081,1.0,0.9329813123708882
275194#187560#900594,,
622326#804019#276323,,
455818#313831#769307,,
141683#467948#612394,,
395621#1049931#30411,,
378132#822770#257572,,
216385#895191#185151,,
228639#848309#232033,,
366837#289571#793488,,
620849#855505#224837,,
45576#38307#1066777,,
573783#765359#314983,0.0,0.34889299600865886
582503#385435#694417,,
233957#756183#324159,,
274037#969246#111096,,
468818#729050#351292,0.0,0.26323136504065203
24327#112980#974831,1.0,0.9470272145480211
151144#836883#243459,,
214737#224936#857875,,
471458#943747#136595,,
75533#339533#741111,,
412721#605441#474901,,
342462#227524#855302,,
377388#365000#714855,,
301727#556021#524321,,
583740#905116#175226,,
353002#833990#246352,,
42285#437237#643052,,
470815#960369#119973,,
142864#790824#289518,,
316466#466346#613996,0.0,0.10433883422224532
631709#975871#104471,,
203331#168137#919996,,
257255#661454#418888,,
323413#100160#987616,,
544288#209339#873389,0.0,0.05589414495425432
239422#103525#984247,,
410859#491416#588926,,
2066#458173#622169,0.0,0.02330385304957612
132561#304086#779019,,
287964#853078#227264,0.0,0.27387430944391516
184226#969108#111234,1.0,0.9308128699709134
558370#226507#856306,,
327581#151737#936367,0.0,0.29136718919953547
321932#71752#1033310,,
368830#157388#930714,,
328437#262028#820955,0.0,0.21899371346514143
372766#943677#136665,0.0,0.23705329230531058
409778#613101#467241,,
581489#535230#545112,,
76167#1000255#80087,,
168104#528881#551461,0.0,0.15926818819290722
150128#272085#810929,,
510180#700490#379852,,
295186#569277#511065,,
86853#187862#900298,,
440526#51579#1053362,1.0,0.977365358976744
371133#316551#766589,,
188079#495107#585235,1.0,0.910118665114527
193245#606973#473369,0.0,0.3872581957571634
365339#290859#792195,,
569710#925469#154873,,
54656#1017513#62829,,
168020#844289#236053,1.0,0.9200933631132177
422658#845604#234738,1.0,0.8547194428449384
522111#698434#381908,,
184101#812989#267353,,
157612#559794#520548,1.0,0.5161006505632204
415783#413538#666381,,
413639#609873#470469,0.0,0.32866102937122893
311281#961830#118512,,
79020#930852#149490,,
135595#372572#707282,,
315057#761211#319131,,
163420#1076166#4176,0.0,0.06656801259770313
259988#381262#698592,,
151076#40645#1064448,0.0,0.1952330125783375
277606#870265#210077,0.0,0.06548313996535657
10554#737359#342983,,
467847#300677#782437,0.0,0.1718559618100981
436420#314026#769110,0.0,0.3031272765187898
223931#721013#359329,,
180668#1008094#72248,,
372294#608390#471952,,
398074#193663#894587,1.0,0.9558292612166679
595034#477207#603135,0.0,0.4824406523143276
51364#910951#169391,,
598177#168766#919369,0.0,0.1426612471214306
226949#123972#963859,,
35773#480621#599721,0.0,0.17147578315050102
374492#1062600#17742,,
168612#843957#236385,,
432201#213688#869071,,
337236#868020#212322,0.0,0.4007124639368567
193597#602193#478149,1.0,0.8311851047800172
196505#449680#630692,,
274564#553313#527029,,
308416#678060#402282,0.0,0.05630680400266248
158422#995348#84994,,
583086#105264#982512,1.0,0.6331137558843853
24753#967080#113262,,
1967#523925#556417,,
143457#308226#774894,,
477798#359722#720141,,
318343#959495#120847,,
366313#1000452#79890,,
196246#725369#354973,1.0,0.9161745031388082
366726#169059#919075,,
277125#860273#220069,,
505120#211976#870781,0.0,0.04890898554327031
483321#606831#473511,0.0,0.2704967389953036
224035#867211#213131,,
239159#788735#291607,,
198802#847883#232459,,
527023#108750#979045,,
633182#665525#414817,,
175297#275456#807573,1.0,0.8762687836861752
634195#157489#930613,0.0,0.2057217806563142
453762#787598#292744,,
621105#519081#561261,0.0,0.3734154182245836
185276#514979#565363,,
114126#166147#921972,,
611341#95571#992204,,
36816#477628#602714,,
218474#405826#674097,1.0,0.7109916666896551
323164#1053726#26616,,
4667#626314#454028,,
398998#733852#346490,0.0,0.30110740044495465
405564#176412#911694,,
390157#576158#504184,1.0,0.9115705594047626
217279#133910#954103,1.0,0.8456306372293295
24583#743916#336426,1.0,0.8988308421763217
479898#249776#833226,1.0,0.9883584839383588
220204#1064627#15715,,
223662#399286#680626,,
46885#429175#650824,0.0,0.054381851426694446
271507#467467#612875,,
470#548843#531499,0.0,0.07791091878748789
423945#178511#909612,,
194834#599233#481109,,
261390#321878#761267,,
405631#201875#883365,,
225035#1075161#5181,,
111924#871830#208512,,
32481#385601#694252,,
499861#250638#832361,0.0,0.08661878612886796
559631#1020885#59457,,
569307#557437#522905,1.0,0.6180897596660716
241314#167537#920592,0.0,0.03772558771502955
226020#964239#116103,1.0,0.8175529472923645
601169#456534#623791,,
423231#569198#511144,,
533110#488794#591548,,
110452#566209#514133,,
348029#668486#411856,,
214517#691758#388584,0.0,0.44449748163818886
255730#449871#630508,,
257743#448395#631959,,
473873#906900#173442,,
79842#817563#262779,0.0,0.14163677785593326
188176#183416#904723,,
432781#962255#118087,0.0,0.17053805637512257
570413#820990#259352,,
265119#712953#367389,,
298782#953251#127091,,
407514#194017#894235,,
343899#948740#131602,0.0,0.047452967997388074
137438#955539#124803,,
449483#274795#808228,,
465572#947591#132751,,
298172#693724#386618,0.0,0.41870842609184655
160516#1076582#3760,,
6900#408075#671842,,
342765#141576#946522,0.0,0.43468006807245935
614142#587853#492489,,
573188#822047#258295,,
460810#1057949#22393,,
496480#984491#95851,,
186576#349783#730975,,
51546#548883#531459,,
607798#782687#297655,,
153124#341173#739474,0.0,0.16547047983631016
80927#943326#137016,,
311796#843909#236433,,
161368#844758#235584,0.0,0.06719490275324409
65561#117739#970084,,
522565#194306#893948,,
489881#529693#550649,,
32630#481586#598756,,
563986#247018#835980,,
200396#792669#287673,0.0,0.06609404424452102
471893#1060046#20296,0.0,0.06579973198771298
72226#92135#995627,,
312691#486460#593882,,
465707#947316#133026,,
181560#717703#362639,,
51054#437235#643054,,
251487#559333#521009,1.0,0.5842912248385304
149480#945110#135232,,
588955#586085#494257,,
626085#826606#253736,0.0,0.2978532978533931
178344#79543#1025631,,
346057#70446#1034605,0.0,0.1813807817170526
284030#904576#175766,0.0,0.197794792947726
1992#946544#133798,0.0,0.47564818945185744
180990#702831#377511,,
320978#128547#959304,,
504853#146304#941790,0.0,0.043125364152916186
525833#1037318#43024,0.0,0.09554825952965834
448272#496801#583541,,
91297#466254#614088,,
97224#264059#818932,,
288301#444232#636090,0.0,0.0400091754984641
388051#732090#348252,,
311544#787539#292803,,
549683#775533#304809,,
34046#122606#965212,,
243217#1047249#33093,0.0,0.2900664978474806
405785#1042969#37373,,
129360#669723#410619,,
529816#635027#445315,,
132889#445042#635290,,
355427#1039990#40352,,
87347#891392#188950,,
572600#158128#929977,,
558129#474572#605770,,
484612#273819#809196,,
317566#976313#104029,,
62849#309909#773224,,
540039#259370#823617,,
139693#872917#207425,,
415952#89184#1016123,,
72575#527089#553253,0.0,0.30231714226927
73666#969927#110415,1.0,0.8767942370089615
89404#886619#193723,0.0,0.050005409788264135
554777#429038#650957,,
558465#741748#338594,,
577308#869341#211001,0.0,0.25311869453300484
244628#555589#524753,0.0,0.41866053808968434
49649#214576#868183,,
481523#156530#931572,,
609188#451606#628755,,
507478#763126#317216,,
509450#869465#210877,,
579150#280525#802515,,
192125#270430#812578,0.0,0.13776795378301945
169355#1068247#12095,,
298103#637935#442407,,
7203#1052867#27475,,
172579#360461#719401,,
546125#177844#910271,,
123624#49270#1055561,,
111653#145156#942943,,
461256#414546#665384,,
372528#42478#1062332,,
436772#568258#512084,,
503676#73305#1031748,,
121264#885264#195078,,
542675#574619#505723,,
185997#289696#793365,,
461491#314327#768811,,
592204#118277#969554,,
397853#1045025#35317,,
482851#469753#610589,,
499055#872165#208177,,
500239#505372#574970,0.0,0.4197238612550606
302023#814698#265644,,
135804#623441#456901,,
477726#736342#344000,,
150950#143967#944136,1.0,0.8636001132478025
95855#637130#443212,,
62326#575593#504749,1.0,0.6258514369861296
173395#281113#801931,,
518905#420195#659794,,
361336#177905#910211,,
351717#388498#691356,,
97602#195481#892775,,
521751#690975#389367,0.0,0.07824253663200775
19257#750896#329446,0.0,0.33780650492710157
475438#231900#850935,,
354310#73756#1031293,,
21491#532703#547639,,
103275#174342#913769,,
301813#732878#347464,,
368355#419361#660631,,
252648#634095#446247,,
71567#489127#591215,,
172211#306756#776362,,
495367#1042197#38145,,
471998#251322#831676,,
8445#1047050#33292,0.0,0.21340151731121482
122290#203711#881533,,
491232#965547#114795,,
77911#758110#322232,0.0,0.28151527297842316
629072#154706#933410,,
303268#585967#494375,,
562139#360588#719274,,
295810#1030649#49693,,
157510#1070141#10201,,
480986#868312#212030,,
266534#947240#133102,,
552564#217925#864846,,
113024#1069452#10890,,
197770#537519#542823,,
423404#217550#865224,1.0,0.9483622107401849
416846#194254#894000,,
493663#502303#578039,,
143285#766457#313885,1.0,0.9482088900411135
176925#999221#81121,,
364529#409422#670500,,
450711#870893#209449,,
29212#472310#608032,0.0,0.279163099743223
159347#955404#124938,,
244728#308827#774295,,
345967#866391#213951,,
102433#79152#1026006,,
361918#262940#820049,,
428347#451761#628599,,
252348#330208#750495,0.0,0.04682707313621473
366746#152666#935433,,
572021#729513#350829,,
103836#230663#852173,,
630624#326320#756816,,
475183#602946#477396,,
89906#687888#392454,,
22446#814964#265378,1.0,0.5011874640752458
21795#284203#798852,,
183178#1005027#75315,,
201863#498031#582311,,
271540#702774#377568,0.0,0.08836270649207235
226146#734700#345642,,
500802#1011472#68870,,
327142#290393#792662,,
549134#659538#420804,,
256842#123775#964055,,
355171#322007#761135,,
298344#815539#264803,,
390250#848552#231790,,
150319#827352#252990,,
41587#463554#616788,,
460587#877500#202842,,
15289#482612#597730,,
254215#724723#355619,0.0,0.21404058282496477
2390#207868#874843,,
157612#559787#520555,1.0,0.7128557384730301
457703#298393#784710,,
37068#256415#826570,,
82251#219717#863074,,
278964#541702#538640,0.0,0.061209771870703596
436916#556084#524258,,
296631#336572#744011,,
293113#869355#210987,0.0,0.07061449072958083
616496#155399#932707,,
133201#486546#593796,,
155144#567899#512443,,
480631#88534#1016765,,
528515#654656#425686,,
447470#342191#738470,,
538053#1069417#10925,0.0,0.07118120607673928
221778#274600#808420,,
41603#532071#548271,1.0,0.892513193675962
554287#102697#985077,,
283514#662886#417456,,
300234#944020#136322,,
587657#802494#277848,,
580719#917760#162582,,
201019#566869#513473,,
506135#233318#849511,,
5529#798196#282146,0.0,0.07544700255725667
519870#868852#211490,,
115922#1029647#50695,,
12798#852796#227546,,
628555#129371#958481,,
347303#100027#987752,1.0,0.9216802604890204
233068#752976#327366,,
311684#495384#584958,,
560439#652569#427773,,
84592#448112#632239,,
476133#948476#131866,,
171790#344901#735779,,
115023#875125#205217,,
34829#1000738#79604,0.0,0.07723512217898325
560724#486095#594247,0.0,0.4511984377250505
1967#524057#556285,,
146602#137458#950652,0.0,0.19536411082617156
209352#222466#860326,,
34849#819494#260848,0.0,0.410107797606396
591227#414081#665843,,
206636#308695#774426,,
557437#792790#287552,,
298828#1062513#17829,0.0,0.37424591116014794
430438#720679#359663,,
233378#871000#209342,0.0,0.04221702937387141
213645#680887#399455,,
325902#959315#121027,,
585441#976592#103750,,
603139#94371#993408,,
576369#1052446#27896,,
578993#1038885#41457,,
566224#1023582#56760,1.0,0.6070891224321577
187499#840335#240007,0.0,0.34993873634566597
184756#226552#856256,,
83761#551191#529151,,
208219#410127#669796,,
377581#233821#849013,,
482434#194131#894121,0.0,0.34208298493936945
25879#348383#732359,,
204442#487415#592927,0.0,0.2698262133480932
484398#1065778#14564,,
260829#122630#965188,,
629638#957769#122573,,
216148#666331#414011,,
625131#775475#304867,0.0,0.09861846640741254
304763#568449#511893,,
588997#393578#686330,,
388564#845495#234847,,
81304#870118#210224,0.0,0.12250785195463146
517926#476717#603625,,
60931#173982#914133,,
231535#299443#783657,0.0,0.030408465090477864
46318#637805#442537,,
96238#332056#748509,,
124279#652337#428005,,
485832#625666#454676,,
15289#482546#597796,,
112965#617196#463146,,
504463#562420#517922,,
343543#263507#819482,,
286500#492034#588308,,
276853#440274#640031,,
35549#689790#390552,,
236905#787361#292981,,
126345#214837#867917,,
148555#500876#579466,1.0,0.9470807199986859
339561#868293#212049,1.0,0.5401803324627649
385383#1052217#28125,,
408366#744404#335938,,
197496#509425#570917,1.0,0.8641858907566453
568811#269269#813742,,
625885#129929#957915,,
93630#470503#609839,,
267446#345936#734757,,
290456#838554#241788,,
276277#429899#650103,,
297545#753064#327278,,
229907#713862#366480,1.0,0.9722579981558075
9326#609083#471259,,
600882#329132#751560,,
404154#432524#647559,,
83707#542852#537490,1.0,0.9771206418469502
515055#58198#1046780,,
18850#279952#803091,1.0,0.7908806738250772
335279#67179#1037854,,
291627#1029946#50396,0.0,0.3596771291207477
97715#391393#688512,,
625696#891885#188457,1.0,0.9840071873094004
154893#186786#901362,,
254054#96264#991505,1.0,0.8608023757916123
243693#410124#669799,0.0,0.34263621048520715
344682#256441#826541,,
174012#823957#256385,,
596515#317211#765931,,
254650#1000461#79881,,
179868#1068033#12309,,
411953#1042804#37538,0.0,0.2825002617386865
113385#328865#751829,,
165056#736282#344060,,
621701#950718#129624,0.0,0.24416367614279277
126509#316150#766989,,
209960#229813#853019,0.0,0.28057196673849993
171455#298275#784827,,
317267#52528#1052421,,
224857#803981#276361,,
295538#196061#892195,,
532117#656784#423558,,
37562#336511#744069,,
66955#402164#677754,,
356709#106945#980842,,
320458#68862#1036179,,
96196#124965#962859,0.0,0.182606806762614
473516#892191#188151,,
211254#85349#1019911,,
405655#1047814#32528,,
24935#986906#93436,,
31004#675581#404761,,
45930#35771#1069283,,
159661#844020#236322,0.0,0.2002999310912198
196959#98292#989475,,
434541#753018#327324,1.0,0.9606642131553903
397892#997228#83114,,
138292#823501#256841,,
258336#614621#465721,,
524394#638252#442090,,
486709#286279#796780,1.0,0.9090916459076306
223351#973641#106701,,
264020#703769#376573,1.0,0.9807843105653548
306850#481657#598685,,
301316#93080#994687,,
230972#735179#345163,,
447761#877548#202794,0.0,0.04132198279733132
549967#337821#742804,0.0,0.07587207609209329
368600#98675#989096,0.0,0.07919016510366363
226009#704806#375536,1.0,0.868148482094226
441961#960091#120251,0.0,0.09235566675033945
94607#551348#528994,,
338478#941887#138455,,
237686#230948#851885,1.0,0.9811979831117338
111416#187937#900223,,
540325#200266#888002,,
100034#113458#974354,,
461635#318337#764801,,
402577#288871#794193,,
269938#199798#888471,0.0,0.07032621951878837
435120#754240#326102,,
